,ID,Country,Date,Amount,Controller_Processor,Quoted_Art,Type
1127,ETid-915,ROMANIA,2021-11-26,"2,000",Valoris Center S.R.L.,"Art. 29 GDPR, Art. 32 (1) b) GDPR, Art. 32 (4) GDPR",Insufficient technical and organisational measures to ensure information security
1128,ETid-914,SPAIN,2021-11-23,"40,000","Vodafone España, SAU",Art. 6 (1) GDPR,Insufficient legal basis for data processing
1129,ETid-913,SPAIN,2021-11-23,"3,000",FUENSANTA S.L.,Art. 58 (1) GDPR,Insufficient cooperation with supervisory authority
1130,ETid-912,SPAIN,2021-11-22,"2,000","ANIVERSALIA NETWORKS, S.L.",Art. 13 GDPR,Insufficient fulfilment of information obligations
1131,ETid-911,SPAIN,2021-11-22,"3,000",Unknown,Art. 13 GDPR,Insufficient fulfilment of information obligations
1132,ETid-910,FRANCE,2021-11-04,"400,000",Régie autonome des transports parisiens,"Art. 5 (1) c) GDPR, Art. 5 (1) e) GDPR, Art. 5 (2) GDPR, Art. 32 GDPR",Non-compliance with general data processing principles
1133,ETid-909,CYPRUS,2021-11-12,"925,000",WS WiSpear Systems Ltd,Art. 5 (1) a) GDPR,Non-compliance with general data processing principles
1134,ETid-908,SPAIN,2021-11-15,"40,000","Vodafone España, SAU",Art. 6 (1) GDPR,Insufficient legal basis for data processing
1135,ETid-907,SPAIN,2021-11-22,"1,000",Neighborhood community,Art. 13 GDPR,Insufficient fulfilment of information obligations
1136,ETid-906,BULGARIA,2021-10-26,380,Bank,Art. 5 (1) b) GDPR,Non-compliance with general data processing principles
1137,ETid-905,SPAIN,2021-11-15,"30,000","Vodafone España, SAU",Art. 6 (1) GDPR,Insufficient legal basis for data processing
1138,ETid-904,SPAIN,2021-11-15,"1,000",Private Individual,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
1139,ETid-903,SPAIN,2021-11-15,"1,000",Supermarket,Art. 13 GDPR,Insufficient fulfilment of information obligations
1140,ETid-902,THE NETHERLANDS,2021-11-12,"400,000",Transavia,"Art. 32 (1), (2) GDPR",Insufficient technical and organisational measures to ensure information security
1141,ETid-901,POLAND,2021-10-14,"78,000",Bank Millennium S.A,"Art. 33 (1) GDPR, Art. 34 (1) GDPR",Insufficient fulfilment of data breach notification obligations
1142,ETid-900,SPAIN,2021-11-12,"3,000",AD735 DATA MEDIA ADVERTISING S.L.,Art. 58 (1) GDPR,Insufficient cooperation with supervisory authority
1143,ETid-899,SPAIN,2021-11-12,"1,500",Company,Art. 13 GDPR,Insufficient fulfilment of information obligations
1144,ETid-898,ROMANIA,2021-11-14,"2,900",Vodafone România SA,"Art. 32 (1) b) GDPR, Art. 32 (2) GDPR, Art. 3 (1) Law No. 506/2004, Art. 3 (3) a), b) Law No. 506/2004",Insufficient technical and organisational measures to ensure information security
1145,ETid-897,GREECE,2021-10-04,"5,000",PREMIUMMEDIA ΠΑΡΑΓΩΓΗ ΟΠΤΙΚΟ-ΑΚΟΥΣΤΙΚΩΝ ΕΡΓΩΝ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙΑ,"Art. 21 (3) GDPR, Art. 25 GDPR",Insufficient fulfilment of data subjects rights
1146,ETid-896,LUXEMBOURG,2021-10-13,"18,000",Unknown,"Art. 37 (7) GDPR, Art. 38 (1), (2) GDPR, Art. 39 (1) b) GDPR",Insufficient involvement of data protection officer
1147,ETid-895,LUXEMBOURG,2021-10-13,"13,200",Unknown,"Art. 38 (1) GDPR, Art. 39 (1) b) GDPR",Insufficient involvement of data protection officer
1148,ETid-894,LUXEMBOURG,2021-10-06,"5,300",Unknown,"Art. 5 (1) c) GDPR, Art. 13 GDPR",Non-compliance with general data processing principles
1149,ETid-893,IRELAND,2021-08-20,"1,500",MOVE Ireland,"Art. 5 (1) f) GDPR, Art. 32 (1) GDPR",Insufficient technical and organisational measures to ensure information security
1150,ETid-892,ITALY,2021-09-16,"5,000",Comune di Montalbano Jonico,"Art. 5 (1) a), c) GDPR, Art. 6 (1) c), e) GDPR, Art. 6 (2) GDPR, Art. 6 (3) b) GDPR, Art. 9 (1), (2), (4) GDPR, Art. 2-ter (1), (3) Codice della privacy, Art. 2-septies (8) Codice della privacy",Non-compliance with general data processing principles
1151,ETid-891,ROMANIA,2021-11-1,"5,000",S.P.E.E.H. Hidroelectrica S.A.,"Art. 32 (1) b), (2) GDPR",Insufficient technical and organisational measures to ensure information security
1152,ETid-890,ROMANIA,2021-11-1,"1,000",IKEA ROMÂNIA SA,"Art. 32 (1) b), (2) GDPR",Insufficient technical and organisational measures to ensure information security
1153,ETid-889,SPAIN,2021-10-26,"40,000","VODAFONE SERVICIOS, S.L.U.",Art. 6 (1) GDPR,Insufficient legal basis for data processing
1154,ETid-888,SPAIN,2021-10-26,"40,000","VODAFONE SERVICIOS, S.L.U.",Art. 6 (1) GDPR,Insufficient legal basis for data processing
1155,ETid-887,SPAIN,2021-10-26,"16,000","SERVICIOS LOGÍSTICOS MARTORELL SIGLO XXI, S.L.",Art. 35 GDPR,Non-compliance with general data processing principles
1156,ETid-886,SPAIN,2021-10-26,"64,000","Vodafone España, S.A.U.",Art. 6 (1) GDPR,Insufficient legal basis for data processing
1157,ETid-885,SPAIN,2021-10-25,"3,000","MERCEDES GERENCIA, S.L.",Art. 58 (1) GDPR,Insufficient cooperation with supervisory authority
1158,ETid-884,SPAIN,2021-10-21,"3,000,000","CAIXABANK PAYMENTS & CONSUMER EFC, EP, S.A.U.",Art. 6 (1) GDPR,Insufficient legal basis for data processing
1159,ETid-883,UNITED KINGDOM,2021-10-18,"11,800",HIV Scotland,"Art. 5 (1) f) GDPR, Art. 32 (1), (2) GDPR",Insufficient technical and organisational measures to ensure information security
1160,ETid-882,SPAIN,2021-10-19,"2,000",BEEPING FULFILMENT S.L.,Art. 13 GDPR,Insufficient fulfilment of information obligations
1161,ETid-881,SPAIN,2021-10-19,"40,000","Vodafone España, S.A.U.",Art. 6 (1) GDPR,Insufficient legal basis for data processing
1162,ETid-880,ROMANIA,2021-10-21,"5,000",Glove Technology SRL,"Art. 5 (1) a) GDPR, Art. 6 (1) a) GDPR",Insufficient legal basis for data processing
1163,ETid-879,SPAIN,2021-10-19,"70,000","Vodafone España, S.A.U.","Art. 21 GDPR, Art. 21 LSSI",Insufficient fulfilment of data subjects rights
1164,ETid-878,NORWAY,2021-10-18,"412,000",Østre Toten municipality,"Art. 5 (1) f) GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
1165,ETid-877,ITALY,2021-09-16,"3,296,326",Sky Italia S.r.l.,"Art. 5 (1), (2) GDPR, Art. 6 (1) GDPR, Art. 7 GDPR, Art. 12 (2) GDPR, Art. 14 GDPR, Art. 21 GDPR, Art. 28 GDPR, Art. 29 GDPR",Insufficient legal basis for data processing
1166,ETid-876,ITALY,2021-09-16,"200,000",Bocconi University,"Art. 5 (1) a), c), e) GDPR, Art. 6 GDPR, Art. 9 GDPR, Art. 13 GDPR, Art. 25 GDPR, Art. 35 GDPR, Art. 44 GDPR, Art. 46 GDPR, Art. Art. 2-sexies Codice della Privacy",Non-compliance with general data processing principles
1167,ETid-875,IRELAND,2021-10-06,Only intention to issue fine,Facebook Ireland Limited,"Art. 5 (1) a) GDPR, Art. 12 (1) GDPR, Art. 13 (1) c) GDPR",Insufficient fulfilment of information obligations
1168,ETid-874,ITALY,2021-09-16,"5,000",Ciechi Ardizzone Gioeni di Catania,"Art. 5 (1) a), c) GDPR, Art. 12 (1) GDPR, Art. 13 GDPR, Art. 35 GDPR",Non-compliance with general data processing principles
1169,ETid-873,AUSTRIA,2021,"1,200,000",Customer loyalty program,Unknown,Unknown
1170,ETid-872,AUSTRIA,2021,"4,000,000",Bank,Unknown,Unknown
1171,ETid-871,AUSTRIA,2021-09-28,"9,500,000",Austrian Post,Unknown,Unknown
1172,ETid-870,SPAIN,2021-10-13,"40,000","Vodafone España, S.A.U.","Art. 5 (1) f) GDPR, Art. 32 GDPR",Non-compliance with general data processing principles
1173,ETid-869,ITALY,2021-09-16,"5,000",La Prima S.r.l.,"Art. 5 GDPR, Art. 6 GDPR, Art. 24 GDPR, Art. 25 GDPR",Insufficient legal basis for data processing
1174,ETid-868,SPAIN,2021-10-11,"10,000",MAF.COM ESQUI CLUB,Art. 7 GDPR,Insufficient legal basis for data processing
1175,ETid-867,SPAIN,2021-10-08,"30,000","ORANGE ESPAGNE, S.A.U.",Art. 6 (1) a) GDPR,Insufficient legal basis for data processing
1176,ETid-866,LUXEMBOURG,2021-08-05,"135,000",Insurance company,"Art. 5 (1) f) GDPR, Art. 32 (1) a), b) GDPR, Art. 33 (1), (5) GDPR",Insufficient technical and organisational measures to ensure information security
1177,ETid-865,SPAIN,2021-10-05,"4,000","CLUB DEPORTIVO SANSUEÑA, S.L.","Art. 5 (1) e) GDPR, Art. 6 GDPR, Art. 32 (1) b), d) GDPR",Insufficient legal basis for data processing
1178,ETid-864,SPAIN,2021-10-04,"5,000","CALDERERIA Y SOLDADURA DE ESTRUCTURAS METALICAS, S.L.",Art. 6 GDPR,Insufficient legal basis for data processing
1179,ETid-863,NORWAY,2021-09-21,"12,500",Ultra-Technology AS,Art. 6 (1) GDPR,Insufficient legal basis for data processing
1180,ETid-862,SPAIN,2021-10-04,"1,000",Store owner,Art. 13 GDPR,Insufficient fulfilment of information obligations
1181,ETid-861,SPAIN,2021-10-04,"2,000",Store owner,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
1182,ETid-860,SPAIN,2021-09-04,"1,500","AMPUDIA DIAZ, S.L.","Art. 5 (1) c) GDPR, Art. 13 GDPR",Non-compliance with general data processing principles
1183,ETid-859,NORWAY,2021-09-20,"75,600",ST. OLAVS HOSPITAL HF,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1184,ETid-858,NORWAY,2021-09-20,"40,200",Høylandet Municipality,"Art. 32 (1) b), (2) GDPR",Insufficient technical and organisational measures to ensure information security
1185,ETid-857,DENMARK,2021-09-29,"107,000",Danish Cancer Society,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1186,ETid-856,SPAIN,2021-09-29,"10,000",ACONCAGUA JUEGOS S.A.,Art. 37 GDPR,Insufficient involvement of data protection officer
1187,ETid-855,SPAIN,2021-09-29,"5,000","CYNGASA, S.L.",Art. 6 GDPR,Insufficient legal basis for data processing
1188,ETid-854,SPAIN,2021-09-28,"3,000",Bar owner,Art. 5 (1) b) GDPR,Non-compliance with general data processing principles
1189,ETid-853,SPAIN,2021-09-14,"56,000","Vodafone España, S.A.U.",Art. 6 (1) GDPR,Insufficient legal basis for data processing
1190,ETid-852,SPAIN,2021-09-14,"56,000","Vodafone España, S.A.U.",Art. 6 (1) GDPR,Insufficient legal basis for data processing
1191,ETid-851,NORWAY,2021-09-27,"496,000",Ferde AS,"Art. 5 (1) f) GDPR, Art. 5 (2) GDPR, Art. 28 (3) GDPR, Art. 32 (2) GDPR, Art. 44 GDPR",Non-compliance with general data processing principles
1192,ETid-850,SPAIN,2021-09-14,"56,000","Vodafone España, S.A.U.",Art. 6 (1) GDPR,Insufficient legal basis for data processing
1193,ETid-849,SPAIN,2021-09-14,"56,000","Vodafone España, S.A.U.",Art. 6 (1) GDPR,Insufficient legal basis for data processing
1194,ETid-848,SPAIN,2021-09-24,"3,000",Unknown,Art. 13 GDPR,Insufficient fulfilment of information obligations
1195,ETid-847,ISLE OF MAN,2020-12-11,"3,250",Cosmetic Medical Limited,Art. 31 GDPR,Insufficient cooperation with supervisory authority
1196,ETid-846,GERMANY,2021-09-24,"900,000",Vattenfall Europe Sales GmbH,"Art. 12 GDPR, Art. 13 GDPR",Insufficient data processing agreement
1197,ETid-845,SPAIN,2021-09-14,"40,000","Vodafone España, S.A.U.",Art. 6 (1) GDPR,Insufficient legal basis for data processing
1198,ETid-844,SPAIN,2021-09-20,"18,000","CEDICO, CENTRO DE DIAGNÓSTICO POR LA IMÁGEN, S.L.",Art. 5 (1) f) GDPR,Non-compliance with general data processing principles
1199,ETid-843,GREECE,2021-08-26,"5,000",NOW DOCTOR – Εταιρία Παροχής Ηλεκτρονικών Υπηρεσιών Αναζήτησης και Προβολής Ιατρών Ε.Π.Ε.,"Art. 5 (1) a), e) GDPR, Art. 5 (2) GDPR, Art. 6 (1) GDPR, Art. 12 (2), (3) GDPR, Art. 17 GDPR",Non-compliance with general data processing principles
1200,ETid-842,GREECE,2021-09-03,"8,000",Rhodes Municipal Transport Company,"Art. 5 (1) c) GDPR, Art. 12 (3) GDPR, Art. 15 GDPR",Insufficient fulfilment of data subjects rights
1201,ETid-841,GREECE,2021-08-26,"20,000",National Bank of Greece,"Art. 12 (1), (2), (3) GDPR, Art. 15 (1) GDPR",Insufficient fulfilment of data subjects rights
1202,ETid-840,GREECE,2021-08-26,"20,000",Dixons South East Europe ΑΕΒΕ-ΚΩΤΣΟΒΟΛΟΣ,"Art. 12 (1), (2), (3) GDPR, Art. 15 (1) GDPR",Insufficient fulfilment of data subjects rights
1203,ETid-839,DENMARK,2021-09-17,"67,200",Syddanmark Region,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1204,ETid-838,SPAIN,2021-09-16,"4,000",Frigorifica Botana S.L.,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
1205,ETid-837,FRANCE,2021-09-15,"3,000",Société nouvelle de l’annuaire français,"Art. 16 GDPR, Art. 17 GDPR, Art. 30 GDPR, Art. 31 GDPR",Insufficient fulfilment of data subjects rights
1206,ETid-836,DENMARK,2021-09-16,"10,000",Favrskov municipality,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1207,ETid-835,SPAIN,2021-09-13,"9,000",Website operator,"Art. 6 GDPR, Art. 13 GDPR",Insufficient legal basis for data processing
1208,ETid-834,SPAIN,2021-09-13,"1,000",Hairdressing salon,Art. 13 GDPR,Insufficient fulfilment of information obligations
1209,ETid-833,SPAIN,2021-09-13,"1,000",GESTIONES AUTO LOW COST S. L.,Art. 13 GDPR,Insufficient fulfilment of information obligations
1210,ETid-832,CYPRUS,2021-09-06,"25,000",Hellenic Technical Enterprises Ltd.,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1211,ETid-831,CYPRUS,2021-09-06,"40,000",AC Omonia,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1212,ETid-830,CYPRUS,2021-09-06,"40,000",APOEL FC,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1213,ETid-829,ITALY,2021-07-22,"400,000",Atac s.p.a.,"Art. 5 GDPR, Art. 6 GDPR, Art. 30 GDPR, Art. 32 GDPR",Non-compliance with general data processing principles
1214,ETid-828,ITALY,2021-07-22,"30,000",Flowbird Italia s.r.l.,"Art. 5 GDPR, Art. 6 GDPR, Art. 30 GDPR",Non-compliance with general data processing principles
1215,ETid-827,ITALY,2021-07-22,"800,000",Roma Capitale,"Art. 5 GDPR, Art. 12 GDPR, Art. 13 GDPR, Art. 25 GDPR, Art. 28 GDPR, Art. 32 GDPR",Non-compliance with general data processing principles
1216,ETid-826,ITALY,2021-07-22,"200,000",Regione Lombardia,"Art. 5 (1) a), c) GDPR, Art. 6 (1) c), e) GDPR, Art. 6 (2) GDPR, Art. 6 (3) b) GDPR",Non-compliance with general data processing principles
1217,ETid-825,IRELAND,2021-09-07,"1,400",Vodafone Ireland Limited,Art. 21 GDPR,Insufficient fulfilment of data subjects rights
1218,ETid-824,DENMARK,2021-09-08,"53,800",Midtjylland Region,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1219,ETid-823,SPAIN,2021-09-02,"4,000","Automecanica Jerez, S.L.","Art. 5 (1) f) GDPR, Art. 32 GDPR, Art. 21 LSSI",Insufficient technical and organisational measures to ensure information security
1220,ETid-822,SPAIN,2021-08-23,"1,800",Agency,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1221,ETid-821,SPAIN,2021-08-30,"6,000",Furnishyourspace S.L.,"Art. 5 (1) a) GDPR, Art. 6 GDPR, Art. 12 GDPR, Art. 13 GDPR, Art. 21 (4) GDPR",Insufficient fulfilment of information obligations
1222,ETid-820,IRELAND,2021-09-02,"225,000,000",WhatsApp Ireland Ltd.,"Art. 5 (1) a) GDPR, Art. 12 GDPR, Art. 13 GDPR, Art. 14 GDPR",Insufficient fulfilment of information obligations
1223,ETid-819,SPAIN,2021-08-25,"120,000","Banco Bilbao Vizcaya Argentaria, S.A.",Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1224,ETid-818,SPAIN,2021-08-26,"1,000",Owners Association,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
1225,ETid-817,POLAND,2021-08-13,"2,200",President of the Zgierz District Court,"Art. 5 (1) f) GDPR, Art. 25 (1) GDPR, Art. 32 (1) b), d), (2) GDPR",Insufficient technical and organisational measures to ensure information security
1226,ETid-816,ROMANIA,2021-08-24,"3,000",Actamedica SRL,"Art. 28 (1) GDPR, Art. 32 GDPR, Art. 33 GDPR",Insufficient technical and organisational measures to ensure information security
1227,ETid-815,SPAIN,2021-08-23,"2,000",Company owner,Art. 13 GDPR,Insufficient fulfilment of information obligations
1228,ETid-814,SPAIN,2021-08-13,"1,000",Employer,Art. 13 GDPR,Insufficient fulfilment of information obligations
1229,ETid-813,HUNGARY,2021-06-18,"28,400",Magyar Telekom Nyrt.,"Art. 5 (1) d) GDPR, Art. 6 (1) GDPR, Art. 12 (2), (3), (4) GDPR, Art. 17 (1) GDPR, Art. 25 GDPR",Insufficient fulfilment of data subjects rights
1230,ETid-812,HUNGARY,2021-04-20,"2,800",Website operator,"Art. 5 (2) GDPR, Art. 24 GDPR",Non-compliance with general data processing principles
1231,ETid-811,SPAIN,2021-08-03,"96,000","Vodafone España, S.A.U.","Art. 6 (1) GDPR, Art. 17 GDPR",Insufficient legal basis for data processing
1232,ETid-810,SPAIN,2021-08-10,"2,000",DESPACHO TEJEDOR INFANTES CONSULTORES ASESORES,Art. 5 (1) f) GDPR,Non-compliance with general data processing principles
1233,ETid-809,NORWAY,2021-08-12,"9,600",Waxing Palace AS,"Art. 5 GDPR, Art. 6 GDPR, Art. 13 GDPR",Insufficient legal basis for data processing
1234,ETid-808,ITALY,2021-06-10,"40,000",aiComply S.r.l.,"Art. 28 GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
1235,ETid-807,ITALY,2021-06-10,"40,000",Aeroporto Guglielmo Marconi di Bologna S.p.a.,"Art. 5 (1) f) GDPR, Art. 25 GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
1236,ETid-806,SPAIN,2021-08-05,"6,000",Future Vinline S.L.,Art. 13 GDPR,Insufficient fulfilment of information obligations
1237,ETid-805,SPAIN,2021-08-09,"5,000",CLUB GIMNASIA RÍTMICA SAN ANTONIO,Art. 6 GDPR,Insufficient legal basis for data processing
1238,ETid-804,SPAIN,2021-08-09,"1,000","BAZTANDIS, S.L.",Art. 13 GDPR,Insufficient fulfilment of information obligations
1239,ETid-803,SPAIN,2021-07-30,"4,000",Gas inspector,Art. 6 (1) GDPR,Insufficient legal basis for data processing
1240,ETid-802,SPAIN,2021-07-30,"2,000",Private Individual,Art. 6 (1) GDPR,Insufficient legal basis for data processing
1241,ETid-801,SPAIN,2021-07-30,600,Private Individual,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
1242,ETid-800,SPAIN,2021-07-27,"4,000",Private Individual,"Art. 5 (1) c), e) GDPR",Non-compliance with general data processing principles
1243,ETid-799,SPAIN,2021-07-27,"3,000","INSTAPACK, S.L.","Art. 5 (1) a) GDPR, Art. 6 (1) a) GDPR",Insufficient legal basis for data processing
1244,ETid-798,SPAIN,2021-07-27,"3,000","UST GLOBAL ESPAÑA, S.A.",Art. 5 (1) f) GDPR,Non-compliance with general data processing principles
1245,ETid-797,SPAIN,2021-08-05,"3,000",Private Individual,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
1246,ETid-796,SPAIN,2021-07-27,"1,000","APARTAMENTOS PLAYA DE COVACHOS, S.L.",Art. 13 GDPR,Insufficient fulfilment of information obligations
1247,ETid-795,SPAIN,2021-07-27,"2,000",Vasco Andaluza de Inversiones S.L.,Art. 6 (1) GDPR,Insufficient legal basis for data processing
1248,ETid-794,SPAIN,2021-07-27,"2,000",Gerco Fit S.L.,Art. 6 (1) GDPR,Insufficient legal basis for data processing
1249,ETid-793,SPAIN,2021-07-27,"2,000",Body Tonic Shop S.L.,Art. 6 (1) GDPR,Insufficient legal basis for data processing
1250,ETid-792,AUSTRIA,2021-08-02,"2,000,000",Unser Ö-Bonus Club GmbH,"Art. 6 GDPR, Art. 7 GDPR, Art. 12 GPDR",Insufficient legal basis for data processing
1251,ETid-791,GERMANY,2020,"65,000",Company,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1252,ETid-790,ITALY,2021-07-22,"2,500,000",Deliveroo Italy s.r.l.,"Art. 5 (1) a), c), e) GDPR, Art. 13 GDPR, Art. 22 (3) GDPR, Art. 25 GDPR, Art. 30 (1) c), f), g) GDPR, Art. 32 GDPR, Art. 35 GDPR, Art. 37 (7) GDPR",Non-compliance with general data processing principles
1253,ETid-789,SPAIN,2021-08-02,"3,000",Club Náutico el Estacio,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
