,ID,Country,Date,Amount,Controller_Processor,Quoted_Art,Type
873,ETid-514,NORWAY,2021-01-06,"9,700",Lindstrand Trading AS,"Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
874,ETid-513,CZECH REPUBLIC,2021-01-04,"118,500",Unknown,"Art. 6 (1) GDPR, Art. 14 GDPR",Insufficient legal basis for data processing
875,ETid-512,POLAND,2019-11,"1,770",L. Sp. z o.o.,"Art. 5 (1) a), f) GDPR",Non-compliance with general data processing principles
876,ETid-511,FRANCE,2021-01-05,"20,000",Nestor SAS,"Art. 12 GDPR, Art. 13 GDPR",Insufficient fulfilment of information obligations
877,ETid-510,POLAND,2020-12-09,"18,850",TUiR Warta S.A.,"Art. 33 (1) GDPR, Art. 34 (1) GDPR",Insufficient fulfilment of data breach notification obligations
878,ETid-509,POLAND,2020-12-17,"235,300",ID Finance Poland Sp. z o.o.,"Art. 5 (1) f) GDPR, Art. 25 (1) GDPR, Art. 32 (1) b), d), (2) GDPR",Insufficient technical and organisational measures to ensure information security
879,ETid-508,FRANCE,2020-12-07,"7,300",Perfomeclic,"Art. 5 (1) c), e) GDPR, Art. 14 GDPR, Art. 21 GDPR, Art. 28 GDPR",Insufficient legal basis for data processing
880,ETid-507,NORWAY,2021-01-04,"95,500",Innovasjon Norge,"Art. 5 (1) GDPR, Art. 6 (1) GDPR",Insufficient legal basis for data processing
881,ETid-506,SPAIN,2021-01-04,"54,000","Vodafone España, S.A.U.","Art. 5 (1) d), f) GDPR",Non-compliance with general data processing principles
882,ETid-505,ROMANIA,2020-12-30,"3,000",ING Bank N.V. Amsterdam - Bucharest office,"Art. 5 (1) a) - d) GDPR, Art. 6 (1) GDPR",Insufficient legal basis for data processing
883,ETid-504,ROMANIA,2020-12-29,"1,000",Qualitance QBS SA,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
884,ETid-503,ITALY,2020-11-26,"20,000",Concentrix Cvg Italy s.r.l.,"Art. 5 (1) a), c) GDPR, Art. 6 (1) b), c) GDPR, Art. 9 (1) b) GDPR",Insufficient legal basis for data processing
885,ETid-502,ITALY,2020-11-26,"10,000",Reti Televisive Italiane S.p.a.,Art. 5 (1) a) GDPR,Non-compliance with general data processing principles
886,ETid-501,POLAND,2020-12-28,"18,930",Towarzystwo Ubezpieczeń i Reasekuracji WARTA S.A.,"Art. 33 (1) GDPR, Art. 34 (1) GDPR",Insufficient fulfilment of data breach notification obligations
887,ETid-500,BELGIUM,2020-12-23,"15,000",Unknown,"Art. 14 (1), (2) GDPR, Art. 12 (3) GDPR, Art. 6 GDPR, Art. 5 (1) c), (2) GDPR, Art. 24 (1), (2) GDPR",Insufficient fulfilment of data subjects rights
888,ETid-499,BELGIUM,2020-12-23,"50,000",Unknown,"Art. 14 (1), (2) GDPR, Art. 12 (1), (2), (3) GDPR, Art. 15 (1) GDPR, Art. 5 (1) c), (2) GDPR, Art. 24 (1), (2) GDPR",Insufficient fulfilment of data subjects rights
889,ETid-498,ROMANIA,2020-12-22,"2,000",S.C. C&V Water Control S.A.,"Art. 58 (1) a), e) GDPR, Art. 58 (2) i) GDPR",Insufficient cooperation with supervisory authority
890,ETid-497,SPAIN,2020-12-22,"6,000","Iberdrola Clientes, SAU","Art. 48 (1) b) LGT, Art. 21 GDPR, Art. 23 (4) LOPDGDD",Insufficient fulfilment of data subjects rights
891,ETid-496,SPAIN,2020-12-21,"36,000","Banco Bilbao Vizcaya Argentaria, S.A.",Art. 5 (1) d) GDPR,Non-compliance with general data processing principles
892,ETid-495,HUNGARY,2020-12-16,"1,385",Next Time Media Agency Ltd. (Next Time Media Ügynökség Kft.),Art. 32 (1) GDPR,Insufficient technical and organisational measures to ensure information security
893,ETid-494,HUNGARY,2020-12-16,"55,400",Robinson Tours Ltd. (Robinson Tours Idegenforgalmi és Szolgáltató Kft.),"Art. 25 (1), (2) GDPR, Art. 32 (1) b) GDPR, Art. 34 (1) GDPR",Insufficient technical and organisational measures to ensure information security
894,ETid-493,HUNGARY,2020-12-16,"1,940",Unknown,"Art. 5 (1) b), c) GDPR, Art. 13 (1) GDPR",Insufficient fulfilment of information obligations
895,ETid-492,SPAIN,2020-12-15,"10,000",Online Services,"Art. 13 GDPR, Art. 8 (1) GDPR, Art. 6 (1) a) GDPR",Insufficient fulfilment of information obligations
896,ETid-491,FRANCE,2020-12-17,"6,000",Doctor,"Art. 32 GDPR, Art. 33 GDPR",Insufficient technical and organisational measures to ensure information security
897,ETid-490,FRANCE,2020-12-17,"3,000",Doctor,"Art. 32 GDPR, Art. 33 GDPR",Insufficient technical and organisational measures to ensure information security
898,ETid-489,ROMANIA,2020-12-17,"100,000",Banca Transilvania SA,"Art. 5 (1) f) GDPR, Art. 32 (1), (2) GDPR",Insufficient technical and organisational measures to ensure information security
899,ETid-488,LATVIA,2020-12-15,"6,250",Unknown,"Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
900,ETid-487,LATVIA,2020-12-15,"15,000",HH Invest SIA,Art. 13 GDPR,Insufficient fulfilment of information obligations
901,ETid-486,SWEDEN,2020-12-15,"29,500",Uppsalahem AB,"Art. 5 GDPR, Art. 6 (1) f) GDPR",Insufficient legal basis for data processing
902,ETid-485,IRELAND,2020-12-15,"450,000",Twitter International Company,"Art. 33 (1), (5) GDPR",Insufficient fulfilment of data breach notification obligations
903,ETid-484,GREECE,2020-10-29,"1,000",American College of Greece,"Art. 12 (3), (4) GDPR",Insufficient fulfilment of information obligations
904,ETid-483,POLAND,2020-12-14,"443,000",Virgin Mobile Polska,"Art. 5 (1) f), (2) GDPR, Art. 25 (1) GDPR, Art. 32 (1) b), d), (2) GDPR",Insufficient technical and organisational measures to ensure information security
905,ETid-482,SWEDEN,2020-12-11,"54,000",Umeå University,"Art. 5 (1) f) GDPR, Art. 32 (1), (2) GDPR",Insufficient technical and organisational measures to ensure information security
906,ETid-481,SPAIN,2020-12-11,"5,000,000","Banco Bilbao Vizcaya Argentaria, S.A.","Art. 6 GDPR, Art. 13 GDPR",Insufficient fulfilment of information obligations
907,ETid-480,SPAIN,2020-12-10,"4,000","Borjamotor, S.A.",Art. 7 GDPR,Insufficient legal basis for data processing
908,ETid-479,BELGIUM,2020-11-13,"1,500",Unknown,"Art. 5 GDPR, Art. 6 GDPR, Art. 12 GDPR, Art. 13 GDPR, Art. 30 GDPR, Art. 37 (5) GDPR, Art. 37 (7) GDPR",Non-compliance with general data processing principles
909,ETid-478,SPAIN,2020-12-09,"10,000",Unknown,Art. 5 (1) f) GDPR,Non-compliance with general data processing principles
910,ETid-477,SPAIN,2020-12-09,"40,000",Xfera Moviles S.A.,Art. 6 (1) GDPR,Insufficient legal basis for data processing
911,ETid-476,SPAIN,2020-12-02,"10,000",Losada Advocats S.L.,"Art. 5 (1) f) GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
912,ETid-475,SPAIN,2020-11-27,"1,200",Private Individual,Art. 5 (1) a) GDPR,Non-compliance with general data processing principles
913,ETid-474,NORWAY,2020-12-03,"18,840",Municipality of Indre Østfold,"Art. 6 GDPR, Art. 32 (1) b) GDPR",Insufficient technical and organisational measures to ensure information security
914,ETid-473,SWEDEN,2020-12-03,"2,900,000",Capio St. Göran AB,"Art. 5 (1) f) GDPR, Art. 5 (2) GDPR, Art. 32 (1) GDPR, Art. 32 (2) GDPR",Insufficient technical and organisational measures to ensure information security
915,ETid-472,SWEDEN,2020-12-03,"390,100",Karolinska University Hospital of Solna,"Art. 5 (1) f) GDPR, Art. 5 (2) GDPR, Art. 32 (1) GDPR, Art. 32 (2) GDPR",Insufficient technical and organisational measures to ensure information security
916,ETid-471,SWEDEN,2020-12-03,"341,300",Sahlgrenska University Hospital,"Art. 5 (1) f) GDPR, Art. 5 (2) GDPR, Art. 32 (1) GDPR, Art. 32 (2) GDPR",Insufficient technical and organisational measures to ensure information security
917,ETid-470,SWEDEN,2020-12-03,"243,800",Västerbotten Region,"Art. 5 (1) f) GDPR, Art. 5 (2) GDPR, Art. 32 (1) GDPR, Art. 32 (2) GDPR",Insufficient technical and organisational measures to ensure information security
918,ETid-469,SWEDEN,2020-12-03,"243,800",Östergötland Region,"Art. 5 (1) f) GDPR, Art. 5 (2) GDPR, Art. 32 (1) GDPR, Art. 32 (2) GDPR",Insufficient technical and organisational measures to ensure information security
919,ETid-468,SPAIN,2020-12-03,"2,400","Dr Marín Cirugia Plástica, S.L.P.",Art. 13 GDPR,Insufficient fulfilment of information obligations
920,ETid-467,SWEDEN,2020-12-03,"1,168,000",Aleris Sjukvård AB,"Art. 5 (1) f) GDPR, Art. 5 (2) GDPR, Art. 32 (1) GDPR, Art. 32 (2) GDPR",Insufficient technical and organisational measures to ensure information security
921,ETid-466,SWEDEN,2020-12-03,"1,463,000",Aleris Sjukvård AB,"Art. 5 (1) f) GDPR, Art. 5 (2) GDPR, Art. 32 (1) GDPR, Art. 32 (2) GDPR",Insufficient technical and organisational measures to ensure information security
922,ETid-465,SPAIN,2020-12-02,"5,000","Asociación de Víctimas por Arbitrariedades Judiciales, (JAVA)",Art. 6 (1) GDPR,Insufficient legal basis for data processing
923,ETid-464,SPAIN,2020-12-02,"3,000","Comercio Online Levante, S.L.","Art. 5 (1) f) GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
924,ETid-463,SPAIN,2020-12-02,"6,000","Servicio de Alojamientos Responsables, S.L.",Art. 6 (1) GDPR,Insufficient legal basis for data processing
925,ETid-462,AUSTRIA,2020-10-19,150,Private Individual,"Art. 5 (1) a) GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
926,ETid-461,AUSTRIA,2020-10-19,600,Private Individual,"Art. 5 (1) a) GDPR, Art. 9 GDPR",Insufficient legal basis for data processing
927,ETid-460,BELGIUM,2020-11-25,"1,500",Private Individual,"Art. 6 GDPR, Art. 25 GDPR",Insufficient legal basis for data processing
928,ETid-459,ITALY,2020-11-23,"20,000",Burgo Group S.p.A,"Art. 5 GDPR, Art. 13 GDPR",Non-compliance with general data processing principles
929,ETid-458,SPAIN,2020-11-25,"40,000",Miraclia Telecomunicaciones S.L.,"Art. 6 GDPR, Art. 13 GDPR, Art. 14 GDPR",Insufficient legal basis for data processing
930,ETid-457,FRANCE,2020-11-18,"2,250,000",Carrefour France,"Art. 5 GDPR, Art. 12 GDPR, Art. 13 GDPR, Art. 15 GDPR, Art. 17 GDPR, Art. 21 GDPR, Art. 32 GDPR, Art. 33 GDPR",Non-compliance with general data processing principles
931,ETid-456,SWEDEN,2020-11-25,"19,500",Gnosjö Municipality,"Art. 5 GDPR, Art. 6 GDPR, Art. 13 GDPR, Art. 35 GDPR, Art. 36 GDPR",Insufficient legal basis for data processing
932,ETid-455,SWEDEN,2020-11-24,"394,000",City of Stockholm,"Art. 5 GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
933,ETid-454,FRANCE,2020-11-18,"800,000",Carrefour Banque,Art. 5 GDPR,Non-compliance with general data processing principles
934,ETid-453,ROMANIA,2020-11-24,"5,000",Dada Creation S.R.L.,"Art. 32 GDPR, Art. 33 GDPR",Insufficient technical and organisational measures to ensure information security
935,ETid-452,SPAIN,2020-11-18,"2,000","Anmavas 61, S.L.",Art. 58 GDPR,Insufficient cooperation with supervisory authority
936,ETid-451,ROMANIA,2020-11-23,"4,000",Vodafone România SA,"Art. 12 GDPR, Art. 15 GDPR, Art. 17 GDPR",Insufficient fulfilment of data subjects rights
937,ETid-450,SPAIN,2020-11-23,"12,000",Recambios Villalegre S.L.,"Art. 6 GDPR, Art. 13 GDPR",Insufficient legal basis for data processing
938,ETid-449,IRELAND,2020-08-18,"65,000",Cork University Maternity Hospital,"Art. 5 GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
939,ETid-448,ITALY,2020-11-17,"2,000",Comune di Collegno,"Art. 12 GDPR, Art. 13 GDPR, Art. 14 GDPR",Insufficient fulfilment of data subjects rights
940,ETid-447,ITALY,2020-11-17,"30,000",Provincial Health Authority of Cosenza,Art. 9 GDPR,Insufficient legal basis for data processing
941,ETid-446,SPAIN,2020-11-16,"42,000","Vodafone España, S.A.U.","Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
942,ETid-445,SPAIN,2020-11-16,"1,600",Homeowners Association,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
943,ETid-444,SPAIN,2020-11-11,"42,000","Vodafone España, S.A.U.","Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
944,ETid-443,SPAIN,2020-10-26,"50,000",Conseguridad SL,Art. 37 GDPR,Lack of appointment of data protection officer
945,ETid-442,SPAIN,2020-10-26,"4,000",Organic Natur 03 S.L.,Art. 13 GDPR,Insufficient fulfilment of information obligations
946,ETid-441,SPAIN,2020-11-10,"3,000","Miguel Ibáñez Bezanilla, S.L.","Art. 13 GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
947,ETid-440,UNITED KINGDOM,2020-11-13,"1,405,000",Ticketmaster UK Limited,"Art. 5 (1) f) GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
948,ETid-439,SPAIN,2020-11-06,"20,000",Xfera Moviles S.A.,Art. 31 GDPR,Insufficient legal basis for data processing
949,ETid-438,ITALY,2020-11-12,"12,251,601",Vodafone Italia S.p.A.,"Art. 5 (1), (2) GDPR, Art. 6 (1) GDPR, Art. 7 GDPR, Art. 15 (1) GDPR, Art. 16 GDPR, Art. 21 GDPR, Art. 24 GDPR, Art. 25 (1) GDPR, Art. 32 GDPR, Art. 33 GDPR",Non-compliance with general data processing principles
950,ETid-437,SPAIN,2020-11-19,"36,000","Vodafone España, S.A.U.","Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
951,ETid-436,SPAIN,2020-11-05,"75,000","Telefonica Moviles Espana, S.A.U.","Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
952,ETid-435,SPAIN,2020-11-03,"30,000","Vodafone España, S.A.U.","Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
953,ETid-434,SPAIN,2020-10-28,"4,000","Play Orenes, S.L.",Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
954,ETid-433,ITALY,2020-10-26,"20,000",Università Campus Bio-medico di Roma (Polyclinic),"Art. 5 (2) a), f) GDPR, Art. 9 GDPR",Non-compliance with general data processing principles
955,ETid-432,CYPRUS,2020-10-22,"6,000",Cyprus Police,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
956,ETid-431,SPAIN,2020-10-28,"36,000","Vodafone España, S.A.U.","Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
957,ETid-430,HUNGARY,2020-10-23,"54,800",Deichmann Cipőkereskedelmi Korlátolt Felelősségű Társaságnak,"Art. 12 GDPR, Art. 15 GDPR, Art. 18 (1) c) GDPR, Art. 25 GDPR",Insufficient fulfilment of data subjects rights
958,ETid-429,LITHUANIA,2020-10-21,"15,000",Vilnius City Municipality Administration,"Art. 5 (1) d) GDPR, Art. 5 (1) f) GDPR",Non-compliance with general data processing principles
959,ETid-428,ITALY,2020-09-03,"2,000",Comune di Casaloldo,"Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
960,ETid-427,HUNGARY,2020-07-23,"1,700",Employer,"Art. 12 GDPR, Art. 15 GDPR, Art. 17 GDPR",Insufficient fulfilment of data subjects rights
961,ETid-426,SPAIN,2020-09-22,"7,800","Iweb Internet Learning, S.L.","Art. 7 GDPR, Art. 12 GDPR, Art. 13 GDPR",Insufficient fulfilment of information obligations
962,ETid-425,ROMANIA,2020-10-20,"2,000",Globus Score SRL,Art. 58 GDPR,Insufficient cooperation with supervisory authority
963,ETid-424,SPAIN,2020-10-06,"4,000","Callesgarcia, S.L.","Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
964,ETid-423,SPAIN,2020-10-03,"3,000","Avata Hispania, S.L.","Art. 5 GDPR, Art. 6 GDPR, Art. 28 (3) g) GDPR",Insufficient legal basis for data processing
965,ETid-422,CYPRUS,2020-10-19,"15,000",Bank of Cyprus Public Company Ltd,"Art. 5 (1) f) GDPR, Art. 5 (2) GDPR, Art. 15 GDPR, Art. 32 GDPR, Art. 33 GDPR",Insufficient technical and organisational measures to ensure information security
966,ETid-421,CYPRUS,2020-10-19,"1,000",Grant Ideas Ltd,"Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
967,ETid-420,ROMANIA,2020-10-15,"3,000",S.C. Marsorom S.R.L.,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
968,ETid-419,SPAIN,2020-10-09,"5,000",Caja Rural San José de Nules S. Cooperativa de Crédito,Art. 5 (1) f) GDPR,Non-compliance with general data processing principles
969,ETid-418,SPAIN,2020-10-09,"50,000","Centro de Investigación y Estudio para la Obesidad, SL","Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
970,ETid-417,SPAIN,2020-10-09,"2,000",Private Person,"Art. 5 (1) c) GDPR, Art. 6 GDPR",Non-compliance with general data processing principles
971,ETid-416,NORWAY,2020-09-25,"13,900",Odin Flissenter AS,"Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
972,ETid-415,SPAIN,2020-10-09,900,Café Restaurante B.B.B,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
973,ETid-414,SPAIN,2020-09-30,"3,000","Venu Sanz Chef, S.L.","Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
974,ETid-413,ROMANIA,2020-10-01,"2,000",Asociația de proprietari Militari R,"Art. 31 GDPR, Art. 58 GDPR",Insufficient cooperation with supervisory authority
975,ETid-412,ROMANIA,2020-10-01,"3,000",Megareduceri TV S.R.L.,"Art. 31 GDPR, Art. 58 GDPR",Insufficient cooperation with supervisory authority
976,ETid-411,SPAIN,2020-10-06,"60,000",Lycamobile,"Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
977,ETid-410,POLAND,2020-06-03,"1,168",Entrepreneur running a non-public nursery and pre-school,"Art. 31 GDPR, Art. 58 GDPR",Insufficient cooperation with supervisory authority
978,ETid-409,HUNGARY,2020-07-16,28,Google Ireland Ltd.,"Art. 12 GDPR, Art. 15 GDPR",Insufficient fulfilment of data subjects rights
979,ETid-408,SPAIN,2020-09-25,"60,000",Xfera Moviles S.A.,"Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
980,ETid-407,ITALY,2020-09-30,"60,000",Scanshare s.r.l.,"Art. 5 (1) a) GDPR, Art. 6 GDPR, Art. 9 GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
981,ETid-406,ITALY,2020-09-30,"80,000",Azienda Ospedaliera di Rilievo Nazionale 'Antonio Cardarelli' (Private Hospital),"Art. 5 (1) a) GDPR, Art. 6 GDPR, Art. 13 GDPR, Art. 28 GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
982,ETid-405,GERMANY,2020-10-01,"35,258,708",H&M Hennes & Mauritz Online Shop A.B. & Co. KG,"Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
983,ETid-404,SPAIN,2020-09-22,"60,000","GLP Instalaciones 86, SL","Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
984,ETid-403,BELGIUM,2020-09-07,0,Former mayor of a community,"Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
985,ETid-402,ITALY,2020-09-07,"2,000",Istituto Comprensivo Statale Crucoli Torretta,"Art. 5 (1) f) GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
986,ETid-401,ROMANIA,2020-09-08,"2,000",Sanatatea Press Group S.R.L.,"Art. 5 (1) f) GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
987,ETid-400,GREECE,2020-09-11,"8,000",Private Person,Art. 5 GDPR,Non-compliance with general data processing principles
988,ETid-399,SPAIN,2020-09-11,"1,500",Political Party,"Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
989,ETid-398,SPAIN,2020-09-16,"10,000",Property owners community,Art. 5 GDPR,Non-compliance with general data processing principles
990,ETid-397,SPAIN,2020-09-17,"3,000",Grupo Carolizan,Art. 5 GDPR,Non-compliance with general data processing principles
991,ETid-396,SPAIN,2020-09-17,"60,000","Vodafone España, SAU","Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
992,ETid-395,ROMANIA,2020-09-01,500,Apartment building owners association,"Art. 5 GDPR, Art. 6 GDPR, Art. 12 GDPR, Art. 13 GDPR, Art. 25 GDPR, Art. 32 GDPR",Insufficient legal basis for data processing
